"","n_trials","alpha1_est","alpha2_est","alpha1_prior","alpha2_prior"
"10434",5000,0.595567,0.681378,0.492693,0.63307
"10435",5000,0.707559,0.592187,0.733195,0.578809
"10436",5000,0.681832,0.627037,0.596246,0.495786
"10437",5000,0.672869,0.679599,0.752904,0.472113
"10438",5000,0.682697,0.805483,0.668584,0.457971
"10439",5000,0.700277,0.810879,0.630811,0.412978
"10440",5000,0.644075,0.718849,0.737564,0.733151
"10441",5000,0.760639,0.705881,0.471015,0.631209
"10442",5000,0.787583,0.698134,0.603587,0.520112
"10443",5000,0.701247,0.682777,0.733867,0.599602
"10444",5000,0.652014,0.596159,0.610083,0.362183
"10445",5000,0.603044,0.86182,0.62121,0.587202
"10446",5000,0.676844,0.608945,0.411278,0.709952
"10447",5000,0.552384,0.743917,0.720346,0.446144
"10448",5000,0.523289,0.769433,0.619474,0.759403
"10449",5000,0.611946,0.764698,0.626689,0.542255
"10450",5000,0.744362,0.68777,0.583342,0.733468
"10451",5000,0.719257,0.783943,0.650874,0.476816
"10452",5000,0.789124,0.659639,0.516849,0.676442
"10453",5000,0.473197,0.668296,0.554618,0.597536
"10454",5000,0.675888,0.788363,0.781639,0.563587
"10455",5000,0.678148,0.790368,0.554528,0.592947
"10456",5000,0.502243,0.704592,0.511619,0.713117
"10457",5000,0.480972,0.740772,0.571173,0.730152
"10458",5000,0.417297,0.708741,0.420595,0.643714
"10459",5000,0.359412,0.703231,0.518269,0.64664
"10460",5000,0.647058,0.84258,0.70597,0.779042
"10461",5000,0.457496,0.679907,0.576153,0.491517
"10462",5000,0.666953,0.811719,0.583574,0.673458
"10463",5000,0.413533,0.835974,0.636054,0.726022
"10464",5000,0.430949,0.834046,0.689147,0.604787
"10465",5000,0.630805,0.795217,0.626878,0.806832
"10466",5000,0.510076,0.657031,0.550531,0.559473
"10467",5000,0.728908,0.822904,0.744133,0.689223
"10468",5000,0.503245,0.709025,0.549469,0.399565
"10469",5000,0.640458,0.735158,0.566362,0.652704
"10470",5000,0.730714,0.751624,0.600118,0.836837
"10471",5000,0.468597,0.749959,0.577368,0.579746
"10472",5000,0.730918,0.716295,0.657164,0.367636
"10473",5000,0.736483,0.712324,0.555851,0.546156
"10474",5000,0.688973,0.744411,0.593113,0.614111
"10475",5000,0.557516,0.764759,0.381805,0.652519
"10476",5000,0.71267,0.797853,0.780384,0.681997
"10477",5000,0.689515,0.817682,0.636447,0.738608
"10478",5000,0.605074,0.806253,0.738815,0.710713
"10479",5000,0.604604,0.732101,0.672376,0.754429
"10480",5000,0.690618,0.821401,0.661014,0.62994
"10481",5000,0.633741,0.796424,0.643521,0.813593
"10482",5000,0.638855,0.787531,0.637542,0.601526
"10483",5000,0.588953,0.784488,0.608181,0.370955
"10484",5000,0.578104,0.789434,0.690884,0.344653
"10485",5000,0.672339,0.703379,0.761288,0.677395
"10486",5000,0.637893,0.713032,0.60074,0.663873
"10487",5000,0.764448,0.609011,0.440498,0.591659
"10488",5000,0.479779,0.873053,0.32669,0.588265
"10489",5000,0.462827,0.865512,0.340888,0.523409
"10490",5000,0.481534,0.848761,0.668433,0.55059
"10491",5000,0.493513,0.794929,0.682232,0.668519
"10492",5000,0.382585,0.738719,0.821846,0.529346
"10493",5000,0.637247,0.780674,0.350853,0.64318
"10494",5000,0.443609,0.665312,0.548676,0.486287
"10495",5000,0.665281,0.63511,0.612262,0.516375
"10496",5000,0.661173,0.623471,0.707182,0.688129
"10497",5000,0.491468,0.813491,0.421463,0.734623
"10498",5000,0.674278,0.637396,0.567009,0.712044
"10499",5000,0.47686,0.863928,0.581163,0.731188
"10500",5000,0.564564,0.651812,0.576179,0.664607
"10501",5000,0.433406,0.764528,0.744572,0.774033
"10502",5000,0.75793,0.626418,0.411965,0.41433
"10503",5000,0.762057,0.747908,0.784343,0.581389
"10504",5000,0.696708,0.723267,0.509728,0.59838
"10505",5000,0.52246,0.801952,0.565513,0.639389
"10506",5000,0.6982,0.734828,0.737008,0.661235
"10507",5000,0.49653,0.808016,0.624974,0.615187
"10508",5000,0.614492,0.72589,0.706645,0.808983
"10509",5000,0.614925,0.768993,0.849649,0.687787
"10510",5000,0.640916,0.781169,0.668358,0.662063
"10511",5000,0.622972,0.766714,0.667965,0.694746
"10512",5000,0.636169,0.777445,0.762202,0.837955
"10513",5000,0.730091,0.737013,0.579829,0.664569
"10514",5000,0.764871,0.818187,0.48239,0.530245
"10515",5000,0.688908,0.804571,0.552804,0.648688
"10516",5000,0.571732,0.793082,0.815013,0.552739
"10517",5000,0.725622,0.85825,0.53366,0.676235
"10518",5000,0.672722,0.850692,0.696644,0.463378
"10519",5000,0.628361,0.793393,0.554669,0.519857
"10520",5000,0.550525,0.669776,0.446079,0.534954
"10521",5000,0.612072,0.821117,0.427306,0.449908
"10522",5000,0.610177,0.791513,0.384599,0.655079
"10523",5000,0.580387,0.759346,0.420061,0.656326
"10524",5000,0.604538,0.804025,0.508763,0.739788
"10525",5000,0.755088,0.830421,0.678047,0.631569
"10526",5000,0.788866,0.833893,0.694982,0.684764
"10527",5000,0.783053,0.869111,0.598511,0.578968
"10528",5000,0.758584,0.811969,0.441212,0.516703
"10529",5000,0.625029,0.740013,0.631761,0.604855
"10530",5000,0.715464,0.784347,0.695871,0.568845
"10531",5000,0.746192,0.844031,0.766339,0.618559
"10532",5000,0.588025,0.639473,0.690744,0.510031
"10533",5000,0.645748,0.836673,0.579033,0.545699
"10534",5000,0.641032,0.620355,0.702497,0.75633
"10535",5000,0.58028,0.553842,0.575198,0.66822
"10536",5000,0.584277,0.667123,0.673319,0.745797
"10537",5000,0.481929,0.652337,0.591571,0.664891
"10538",5000,0.466642,0.714439,0.761006,0.640591
"10539",5000,0.538975,0.744693,0.542945,0.622248
"10540",5000,0.532022,0.740342,0.855917,0.677934
"10541",5000,0.493933,0.741709,0.654845,0.611855
"10542",5000,0.624451,0.856875,0.691547,0.221604
"10543",5000,0.596588,0.775575,0.617574,0.489518
"10544",5000,0.565186,0.63486,0.466135,0.563681
"10545",5000,0.530757,0.700074,0.593518,0.616808
"10546",5000,0.538577,0.666889,0.450755,0.618004
"10547",5000,0.582081,0.815961,0.653068,0.476127
"10548",5000,0.564469,0.6612,0.470672,0.764936
"10549",5000,0.728714,0.849532,0.704823,0.626481
"10550",5000,0.547797,0.654351,0.352806,0.789973
"10551",5000,0.533828,0.64446,0.660522,0.439436
"10552",5000,0.514896,0.70166,0.524432,0.487036
"10553",5000,0.653694,0.805118,0.703323,0.468339
"10554",5000,0.688487,0.826411,0.525965,0.474426
"10555",5000,0.614921,0.69507,0.454461,0.602802
"10556",5000,0.732004,0.748635,0.551648,0.778625
"10557",5000,0.490288,0.789889,0.63304,0.359859
"10558",5000,0.611235,0.619439,0.598362,0.576082
"10559",5000,0.58084,0.655843,0.510743,0.531683
"10560",5000,0.622459,0.819411,0.741521,0.670646
"10561",5000,0.507447,0.712705,0.542557,0.641874
"10562",5000,0.548077,0.767163,0.514047,0.71661
"10563",5000,0.657847,0.723214,0.680005,0.508343
"10564",5000,0.677049,0.765886,0.706235,0.57143
"10565",5000,0.631097,0.694947,0.728188,0.716154
"10566",5000,0.54498,0.739421,0.754883,0.737277
"10567",5000,0.500102,0.727889,0.322798,0.817099
"10568",5000,0.733946,0.760782,0.432253,0.673529
"10569",5000,0.740421,0.757578,0.561966,0.740385
"10570",5000,0.684264,0.769807,0.851122,0.6179
"10571",5000,0.343505,0.766383,0.415338,0.700783
"10572",5000,0.829956,0.708723,0.572964,0.749074
"10573",5000,0.848174,0.768867,0.48787,0.604886
"10574",5000,0.524779,0.602151,0.522784,0.75771
"10575",5000,0.683454,0.665686,0.50579,0.581428
"10576",5000,0.52476,0.752922,0.682085,0.643264
"10577",5000,0.502555,0.730948,0.538497,0.593973
"10578",5000,0.795043,0.739808,0.696905,0.618889
"10579",5000,0.766055,0.728339,0.6029,0.478694
"10580",5000,0.707106,0.752178,0.664946,0.322424
"10581",5000,0.728184,0.757649,0.690282,0.457642
"10582",5000,0.384686,0.763046,0.568626,0.688586
"10583",5000,0.455689,0.698753,0.809762,0.671678
"10584",5000,0.710205,0.822885,0.766479,0.500637
"10585",5000,0.588384,0.678042,0.746069,0.707055
"10586",5000,0.563645,0.713613,0.608105,0.753
"10587",5000,0.821821,0.792668,0.418995,0.816039
"10588",5000,0.622248,0.608844,0.339733,0.387912
"10589",5000,0.62717,0.583513,0.409661,0.626794
"10590",5000,0.605282,0.541259,0.563415,0.535905
"10591",5000,0.632806,0.909225,0.850364,0.494893
"10592",5000,0.687703,0.864087,0.562784,0.616622
"10593",5000,0.706634,0.654346,0.60319,0.751828
"10594",5000,0.68047,0.780077,0.592693,0.621107
"10595",5000,0.536891,0.726148,0.693429,0.666833
"10596",5000,0.715744,0.71964,0.690559,0.539729
"10597",5000,0.654454,0.759434,0.642138,0.44371
"10598",5000,0.620746,0.782655,0.512914,0.630313
"10599",5000,0.595533,0.759675,0.718805,0.539146
"10600",5000,0.612377,0.743683,0.673208,0.623418
"10601",5000,0.609687,0.707577,0.712038,0.488542
"10602",5000,0.515102,0.831017,0.543339,0.544891
"10603",5000,0.535104,0.832704,0.466403,0.623792
"10604",5000,0.581875,0.817689,0.417794,0.722769
"10605",5000,0.649397,0.692645,0.680066,0.691065
"10606",5000,0.543419,0.770204,0.779822,0.730783
"10607",5000,0.471153,0.709473,0.777859,0.396124
"10608",5000,0.618866,0.758005,0.643251,0.746649
"10609",5000,0.609125,0.694308,0.593752,0.701592
"10610",5000,0.607042,0.768797,0.735119,0.711841
"10611",5000,0.612467,0.792581,0.743269,0.701688
"10612",5000,0.603824,0.768047,0.535028,0.707781
"10613",5000,0.714214,0.764162,0.454835,0.530462
"10614",5000,0.668811,0.7797,0.535695,0.758433
"10615",5000,0.570738,0.717973,0.767583,0.628736
"10616",5000,0.525731,0.729249,0.737488,0.72338
"10617",5000,0.474189,0.569232,0.777382,0.413148
"10618",5000,0.507735,0.521695,0.493425,0.726461
"10619",5000,0.600888,0.804894,0.461298,0.723644
"10620",5000,0.668352,0.694958,0.653007,0.468047
"10621",5000,0.454305,0.733265,0.287994,0.337095
"10622",5000,0.768867,0.752682,0.685857,0.858217
"10623",5000,0.491699,0.836883,0.380172,0.493307
"10624",5000,0.571603,0.595766,0.474567,0.443834
"10625",5000,0.688876,0.833433,0.711826,0.619661
"10626",5000,0.630924,0.7994,0.45873,0.665218
"10627",5000,0.676355,0.80209,0.552304,0.619317
"10628",5000,0.641828,0.769995,0.708685,0.458592
"10629",5000,0.773893,0.772688,0.592893,0.405628
"10630",5000,0.520309,0.698887,0.675976,0.509384
"10631",5000,0.409299,0.741018,0.626335,0.501181
"10632",5000,0.69932,0.841184,0.61606,0.47749
"10633",5000,0.624791,0.670542,0.723386,0.764135
"10634",5000,0.599301,0.665746,0.59365,0.538608
"10635",5000,0.606655,0.724798,0.673232,0.694065
"10636",5000,0.605054,0.797698,0.604276,0.723311
"10637",5000,0.430006,0.690492,0.712108,0.72279
"10638",5000,0.711336,0.734735,0.578406,0.522707
"10639",5000,0.508985,0.863119,0.707267,0.599143
"10640",5000,0.500241,0.835264,0.722603,0.728037
"10641",5000,0.505471,0.741183,0.485832,0.722934
"10642",5000,0.492117,0.750416,0.810178,0.621425
"10643",5000,0.754764,0.798425,0.609904,0.732757
"10644",5000,0.607646,0.826617,0.730545,0.638741
"10645",5000,0.562778,0.750835,0.636871,0.361483
"10646",5000,0.529486,0.739267,0.433292,0.571732
"10647",5000,0.533723,0.734297,0.767333,0.571964
"10648",5000,0.708061,0.784591,0.585859,0.754666
"10649",5000,0.55246,0.707472,0.534756,0.687821
"10650",5000,0.578721,0.713655,0.417613,0.746028
"10651",5000,0.492009,0.741687,0.533051,0.462638
"10652",5000,0.595108,0.732409,0.632877,0.686544
"10653",5000,0.636871,0.709748,0.815008,0.707255
"10654",5000,0.521893,0.824825,0.603464,0.73049
"10655",5000,0.614429,0.837836,0.59666,0.538276
"10656",5000,0.590102,0.819762,0.468687,0.514458
"10657",5000,0.584794,0.809608,0.656447,0.60262
"10658",5000,0.586166,0.855775,0.479562,0.641016
"10659",5000,0.538653,0.580007,0.715085,0.386717
"10660",5000,0.717809,0.622404,0.74215,0.415076
"10661",5000,0.660211,0.581791,0.610746,0.58255
"10662",5000,0.624608,0.721973,0.612709,0.815524
"10663",5000,0.695548,0.710482,0.536662,0.435666
"10664",5000,0.50575,0.781964,0.555393,0.489652
"10665",5000,0.678068,0.675759,0.802696,0.752179
"10666",5000,0.559784,0.675326,0.71047,0.734644
"10667",5000,0.53151,0.84811,0.572275,0.372791
"10668",5000,0.642899,0.792888,0.721057,0.638739
"10669",5000,0.54562,0.746727,0.778785,0.736492
"10670",5000,0.800962,0.667605,0.495347,0.536578
"10671",5000,0.828307,0.702241,0.742943,0.761621
"10672",5000,0.782772,0.789402,0.671523,0.714754
"10673",5000,0.666646,0.809935,0.63249,0.678387
"10674",5000,0.433762,0.74153,0.746763,0.759505
"10675",5000,0.547281,0.733492,0.450092,0.5816
"10676",5000,0.673811,0.796015,0.771932,0.80685
"10677",5000,0.551747,0.762548,0.76204,0.667553
"10678",5000,0.669372,0.68121,0.662893,0.709541
"10679",5000,0.601583,0.809886,0.473912,0.719402
"10680",5000,0.658259,0.619539,0.646708,0.7525
"10681",5000,0.636424,0.794805,0.597256,0.446739
"10682",5000,0.483473,0.677053,0.656654,0.578695
"10683",5000,0.607178,0.825183,0.57713,0.67152
"10684",5000,0.695162,0.776251,0.769797,0.663052
"10685",5000,0.578503,0.765005,0.577181,0.703119
"10686",5000,0.774698,0.738739,0.67113,0.429346
"10687",5000,0.778775,0.736311,0.582759,0.704814
"10688",5000,0.654202,0.799062,0.630437,0.707633
"10689",5000,0.617439,0.786321,0.564395,0.520993
"10690",5000,0.557598,0.644989,0.713116,0.661027
"10691",5000,0.647284,0.832858,0.650478,0.501651
"10692",5000,0.729425,0.740268,0.570227,0.562828
"10693",5000,0.61208,0.78177,0.527232,0.790059
"10694",5000,0.722094,0.777664,0.464356,0.487551
"10695",5000,0.430356,0.708696,0.477093,0.58011
"10696",5000,0.495777,0.738276,0.473793,0.604939
"10697",5000,0.393081,0.734992,0.655463,0.750643
"10698",5000,0.580082,0.683867,0.451769,0.70947
"10699",5000,0.540556,0.677518,0.534601,0.708322
"10700",5000,0.635157,0.807507,0.661273,0.62824
"10701",5000,0.538798,0.717134,0.668105,0.721636
"10702",5000,0.523409,0.671494,0.746821,0.398094
"10703",5000,0.562331,0.799508,0.565154,0.658114
"10704",5000,0.727507,0.741397,0.686474,0.525477
"10705",5000,0.573904,0.743717,0.715163,0.79327
"10706",5000,0.531594,0.686267,0.447561,0.776628
"10707",5000,0.544726,0.735038,0.633568,0.598288
"10708",5000,0.666216,0.814974,0.596586,0.630549
"10709",5000,0.583761,0.856007,0.624257,0.68401
"10710",5000,0.568885,0.866311,0.428305,0.667678
"10711",5000,0.571375,0.871292,0.685006,0.602156
"10712",5000,0.798929,0.707581,0.681934,0.663386
"10713",5000,0.771741,0.741085,0.720381,0.651923
"10714",5000,0.387045,0.668107,0.713897,0.613488
"10715",5000,0.455803,0.71502,0.750222,0.401891
"10716",5000,0.671903,0.702059,0.646779,0.512751
"10717",5000,0.669458,0.765481,0.8178,0.632084
"10718",5000,0.551661,0.741336,0.491848,0.470587
"10719",5000,0.656072,0.737819,0.670991,0.605291
"10720",5000,0.691284,0.659415,0.525018,0.548591
"10721",5000,0.618294,0.761547,0.639622,0.627444
"10722",5000,0.561886,0.774191,0.549161,0.629516
"10723",5000,0.636416,0.706432,0.500386,0.691135
"10724",5000,0.577299,0.713908,0.670278,0.585172
"10725",5000,0.578151,0.716677,0.624991,0.480151
"10726",5000,0.731386,0.791256,0.723059,0.867385
"10727",5000,0.543206,0.756312,0.638504,0.7332
"10728",5000,0.567728,0.577611,0.389477,0.607978
"10729",5000,0.701488,0.503818,0.665424,0.591851
"10730",5000,0.697871,0.558035,0.80116,0.852791
"10731",5000,0.453416,0.787755,0.707743,0.417641
"10732",5000,0.719919,0.798107,0.561395,0.605512
"10733",5000,0.677246,0.819903,0.647496,0.7277
"10734",5000,0.572537,0.772981,0.716806,0.605689
"10735",5000,0.611108,0.698063,0.661916,0.688299
"10736",5000,0.574666,0.686543,0.736585,0.520993
"10737",5000,0.62068,0.751491,0.476425,0.778263
"10738",5000,0.598477,0.763898,0.778965,0.652784
"10739",5000,0.538644,0.792774,0.792699,0.659278
"10740",5000,0.614216,0.68311,0.519771,0.478455
"10741",5000,0.67139,0.759752,0.435342,0.65942
"10742",5000,0.553101,0.790375,0.70241,0.529982
"10743",5000,0.609906,0.822643,0.57386,0.74958
"10744",5000,0.506217,0.771058,0.703944,0.645637
"10745",5000,0.746396,0.733035,0.513694,0.688734
"10746",5000,0.576938,0.645394,0.738137,0.786724
"10747",5000,0.6937,0.813737,0.491182,0.739761
"10748",5000,0.733451,0.786939,0.592868,0.526623
"10749",5000,0.661627,0.763357,0.781134,0.680629
"10750",5000,0.566218,0.643954,0.437234,0.541492
"10751",5000,0.700656,0.795457,0.773201,0.578633
"10752",5000,0.629317,0.719697,0.555321,0.783402
"10753",5000,0.551703,0.722774,0.646909,0.81038
"10754",5000,0.608721,0.742957,0.655378,0.65472
"10755",5000,0.510619,0.76455,0.43053,0.562341
"10756",5000,0.718888,0.739837,0.48259,0.798069
"10757",5000,0.519342,0.721729,0.545673,0.481465
"10758",5000,0.728179,0.793519,0.532816,0.721398
"10759",5000,0.445446,0.752678,0.689105,0.718175
"10760",5000,0.731509,0.758819,0.642618,0.737087
"10761",5000,0.53926,0.715905,0.726907,0.523735
"10762",5000,0.657285,0.782159,0.836279,0.692726
"10763",5000,0.714343,0.766449,0.615226,0.598052
"10764",5000,0.697804,0.753806,0.716813,0.448354
"10765",5000,0.55564,0.790304,0.705198,0.592198
"10766",5000,0.649524,0.602217,0.635678,0.657285
"10767",5000,0.527523,0.793646,0.38677,0.764914
"10768",5000,0.527392,0.788103,0.692086,0.715009
"10769",5000,0.464521,0.828656,0.549059,0.599055
"10770",5000,0.467421,0.808263,0.626672,0.601899
"10771",5000,0.666245,0.6849,0.791687,0.544055
"10772",5000,0.572161,0.80359,0.579576,0.639239
"10773",5000,0.641262,0.79369,0.877362,0.627257
"10774",5000,0.505027,0.788419,0.711412,0.668833
"10775",5000,0.624689,0.712394,0.403414,0.404234
"10776",5000,0.663632,0.700719,0.412328,0.578115
"10777",5000,0.695129,0.686484,0.77609,0.70489
"10778",5000,0.509258,0.822793,0.457522,0.569547
"10779",5000,0.573677,0.801373,0.68134,0.836107
"10780",5000,0.578916,0.644342,0.80158,0.57061
"10781",5000,0.683634,0.757467,0.742305,0.698925
"10782",5000,0.694771,0.756471,0.621248,0.669957
"10783",5000,0.704017,0.714708,0.617006,0.633363
"10784",5000,0.734772,0.796544,0.739281,0.615367
"10785",5000,0.517988,0.770288,0.599454,0.417829
"10786",5000,0.755055,0.721096,0.655781,0.423133
"10787",5000,0.833955,0.791125,0.422385,0.805772
"10788",5000,0.657819,0.790821,0.737893,0.418675
"10789",5000,0.603393,0.766007,0.776092,0.491657
"10790",5000,0.563675,0.694812,0.460937,0.448107
"10791",5000,0.623695,0.626283,0.50235,0.609698
"10792",5000,0.710048,0.577325,0.69927,0.483027
"10793",5000,0.679005,0.794998,0.7252,0.750994
"10794",5000,0.700185,0.711593,0.665683,0.388671
"10795",5000,0.698582,0.670167,0.818893,0.762585
"10796",5000,0.592206,0.794298,0.644161,0.722689
"10797",5000,0.619926,0.78364,0.685023,0.717869
"10798",5000,0.604782,0.741036,0.663294,0.603726
"10799",5000,0.811821,0.777665,0.556701,0.492352
"10800",5000,0.827921,0.784743,0.508223,0.54079
"10801",5000,0.787185,0.770029,0.726027,0.722636
"10802",5000,0.517523,0.757741,0.496142,0.677397
"10803",5000,0.81185,0.572714,0.556238,0.675055
"10804",5000,0.746611,0.71947,0.579149,0.74695
"10805",5000,0.719319,0.720379,0.636041,0.555587
"10806",5000,0.533633,0.716824,0.536544,0.591611
"10807",5000,0.56096,0.714323,0.401809,0.728049
"10808",5000,0.500522,0.62135,0.801392,0.498068
"10809",5000,0.767495,0.804999,0.631484,0.504891
"10810",5000,0.477581,0.715825,0.567526,0.355336
"10811",5000,0.798011,0.714047,0.653413,0.791612
"10812",5000,0.753981,0.750472,0.432265,0.5693
"10813",5000,0.540199,0.815366,0.618578,0.716517
"10814",5000,0.691995,0.714528,0.895803,0.585157
"10815",5000,0.612504,0.722919,0.548276,0.500592
"10816",5000,0.654717,0.743203,0.648944,0.695154
"10817",5000,0.651689,0.691547,0.717371,0.612632
"10818",5000,0.577779,0.711826,0.713044,0.707508
"10819",5000,0.706561,0.764518,0.546536,0.580659
"10820",5000,0.803219,0.794827,0.854325,0.712377
"10821",5000,0.413108,0.763068,0.605086,0.455501
"10822",5000,0.718178,0.761693,0.590241,0.355661
"10823",5000,0.52249,0.735782,0.703966,0.815577
"10824",5000,0.607742,0.761789,0.635681,0.440208
"10825",5000,0.579809,0.720864,0.559379,0.778672
"10826",5000,0.541136,0.727187,0.739685,0.612847
"10827",5000,0.637569,0.624853,0.684436,0.710634
"10828",5000,0.561284,0.714326,0.735665,0.658359
"10829",5000,0.713897,0.725863,0.513507,0.504021
"10830",5000,0.633405,0.732507,0.714239,0.586794
"10831",5000,0.508946,0.723879,0.790105,0.798709
"10832",5000,0.470456,0.719028,0.61309,0.811792
"10833",5000,0.45546,0.70135,0.661412,0.644317
"10834",5000,0.44107,0.697596,0.815318,0.392817
"10835",5000,0.466804,0.691039,0.607317,0.757413
"10836",5000,0.551356,0.686238,0.713573,0.505761
"10837",5000,0.559011,0.734036,0.546958,0.521697
"10838",5000,0.434654,0.759835,0.496114,0.732187
"10839",5000,0.509582,0.748228,0.564309,0.625698
"10840",5000,0.469238,0.785671,0.709662,0.664712
"10841",5000,0.7961,0.724849,0.711742,0.771632
"10842",5000,0.744119,0.76722,0.716757,0.83802
"10843",5000,0.744581,0.77149,0.563343,0.673995
"10844",5000,0.534668,0.731967,0.695207,0.453718
"10845",5000,0.656953,0.685889,0.783364,0.811153
